index,time,S:Madeira__all,I:Madeira__all,R:Madeira__all,obs_mean:Madeira__ecdc__inc,obs_real:Madeira__ecdc__inc
1500,0,18153,211.962,248937,0,0
1500,7,18255.8,250.973,248795,54.1158,58.5446
1500,14,17802.5,595.675,248904,133.517,159.61
1500,21,17004.5,921.726,249376,204.068,217.759
1500,28,15829.1,1246.51,250226,273.439,263.019
1500,35,13791.3,1746.95,251764,382.317,472.388
1500,42,12191,1569.22,253542,317.779,311.137
1500,49,10791.4,1402.69,255108,279.955,284.81
1500,56,9824.62,1318.89,256158,260.873,278.324
1500,63,9144.37,1056.02,257102,198.41,228.087
1500,70,8681.53,693.398,257927,121.479,119.852
1500,77,8547.7,424.637,258330,72.4444,60.4766
1500,84,8690.01,296.785,258315,52.1244,61.9737
1500,91,8888.28,182.242,258231,31.3324,24.3766
1500,98,9169.63,99.3909,258033,16.8856,23.6589
1500,105,9540.48,60.9505,257701,10.7889,10.2728
1500,112,9953.8,50.5436,257298,9.42736,7.30708
1500,119,10367.1,34.8617,256900,6.44073,3.77422
1550,0,21860,255.661,245186,0,0
1550,7,21900.5,281.896,245120,55.3156,65.2461
1550,14,21338.2,630.973,245333,128.506,114.487
1550,21,20441.9,935.356,245925,188.477,147.824
1550,28,19163.4,1232.82,246906,246.448,220.379
1550,35,16951.6,1733.51,248617,346.921,350.688
1550,42,15406.5,1507.91,250388,281.153,327.092
1550,49,13982.4,1377.45,251942,256.447,272.132
1550,56,12851.1,1337.16,253114,247.883,257.378
1550,63,12056.5,1085.84,254160,192.416,226.083
1550,70,11509.2,719.035,255074,119.816,89.8116
1550,77,11308.2,442.159,255552,71.934,73.2551
1550,84,11411,309.787,255581,51.5802,55.8921
1550,91,11574.7,189.511,255538,30.8936,32.2976
1550,98,11828.6,102.663,255371,16.5253,17.2696
1550,105,12185.4,62.8196,255054,10.4526,8.35748
1550,112,12594.6,52.0885,254655,9.04649,11.0962
1550,119,12999.7,35.7299,254267,6.14381,10.8108
1600,0,21565.2,219.046,245518,0,0
1600,7,21635.8,287.213,245379,51.3476,53.7001
1600,14,21068.6,706.062,245527,132.183,160.733
1600,21,20071.8,1134.65,246096,208.67,187.089
1600,28,18611.3,1577.63,247113,286.318,295.766
1600,35,16147.1,2222.73,248932,400.341,493.332
1600,42,14089.2,2099.49,251113,346.772,357.787
1600,49,12215,1895,253192,303.941,253.283
1600,56,10918.1,1727.91,254656,271.618,288.622
1600,63,10022.2,1371.67,255908,202.663,220.448
1600,70,9393.59,910.03,256998,123.93,104.272
1600,77,9148.13,564.016,257590,74.1547,70.8612
1600,84,9239.41,388.485,257674,52.4753,64.2772
1600,91,9393.01,240.592,257668,31.7083,43.5332
1600,98,9634.91,135.385,257532,17.5741,20.3514
1600,105,9981.98,83.2972,257237,11.2594,8.56678
1600,112,10388.7,65.3124,256848,9.36444,5.05183
1600,119,10794.5,44.864,256463,6.37618,9.15298
1650,0,25497.7,231.465,241573,0,0
1650,7,25517.7,301.493,241483,53.6395,44.2329
1650,14,24861.7,731.535,241709,134.613,123.136
1650,21,23750.6,1165.1,242386,211.664,228.874
1650,28,22160.4,1605.45,243536,288.929,330.967
1650,35,19456.9,2271.28,245574,407.611,457.314
1650,42,17220.6,2125.72,247956,355.271,355.277
1650,49,15106.9,1919.11,250276,314.137,301.806
1650,56,13528.8,1755.92,252017,282.698,280.738
1650,63,12413.4,1382.06,253507,210.617,231.859
1650,70,11622.9,898.216,254781,127.283,108.272
1650,77,11284.7,543.563,255474,74.6611,62.0596
1650,84,11351.8,371.58,255579,52.2825,46.2575
1650,91,11474.2,226.177,255602,31.0885,23.7271
1650,98,11688.5,124.089,255489,16.7973,15.782
1650,105,12027.3,75.69,255199,10.6122,11.551
1650,112,12439.6,60.3803,254802,8.89978,6.41686
1650,119,12840.9,41.2707,254420,6.02086,3.23914
1700,0,30663.3,218.994,236420,0,0
1700,7,30718.5,275.939,236308,39.1914,29.1619
1700,14,29919.6,781.111,236601,115.722,140.549
1700,21,28629.5,1251.42,237421,182.258,190.343
1700,28,26779.6,1729.16,238793,248.645,251.535
1700,35,23702.4,2464.09,241136,353.286,268.469
1700,42,21446.8,2269.06,243586,301.231,193.725
1700,49,19249.6,2105.89,245947,276.593,357.788
1700,56,17407,1991.05,247904,258.157,233.899
1700,63,16101.4,1613.51,249587,198.258,224.331
1700,70,15155,1088.88,251058,124.661,93.8797
1700,77,14669.5,680.784,251952,75.4137,70.5543
1700,84,14629.5,467.48,252205,52.695,51.1942
1700,91,14669.9,288.27,252344,31.6888,33.9255
1700,98,14820.1,161.691,252320,17.4783,12.8662
1700,105,15119.3,98.8054,252084,10.9847,8.50389
1700,112,15515.1,75.9906,251711,8.83078,9.81882
1700,119,15899.9,51.5938,251351,5.93901,3.57395
1750,0,32158.5,255.969,234888,0,0
1750,7,32207.3,280.859,234814,38.9528,55.4322
1750,14,31450.9,727.79,235123,106.451,120.251
1750,21,30313.1,1097.19,235892,157.848,184.079
1750,28,28675.9,1478.15,237148,210.113,261.581
1750,35,25865.6,2133.57,239303,303.687,333.222
1750,42,24019.9,1901.59,241380,250.121,215.395
1750,49,22120.6,1810.12,243371,238.824,258.596
1750,56,20312.1,1788.32,245202,234.464,233.372
1750,63,19064.3,1485.72,246752,185.51,173.691
1750,70,18237.6,1028.86,248036,120.673,149.626
1750,77,17808,660.538,248833,75.3727,83.2687
1750,84,17737.9,461.083,249103,53.4407,48.926
1750,91,17773.1,287.779,249241,32.5592,35.8852
1750,98,17925.3,162.445,249214,18.0881,15.679
1750,105,18216.6,99.376,248986,11.3406,13.1612
1750,112,18595.9,76.5546,248630,9.08238,10.3884
1750,119,18972.1,51.8952,248278,6.09407,4.42639
1800,0,33983.8,237.201,233081,0,0
1800,7,34022.4,277,233003,40.2773,47.2601
1800,14,33226.1,748.546,233327,113.514,101.607
1800,21,31993.3,1160.51,234148,173.435,166.824
1800,28,30232.9,1580.45,235489,233.72,249.017
1800,35,27232.5,2279.88,237790,337.388,349.181
1800,42,25155.3,2070.44,240076,285.774,263.507
1800,49,23040.9,1956.26,242305,269.619,249.34
1800,56,21050.6,1903.78,244348,260.177,263.289
1800,63,19612.4,1565.33,246124,204.013,207.283
1800,70,18599.3,1065.95,247637,130.616,116.822
1800,77,18048.1,668.411,248585,79.6184,91.0745
1800,84,17936.9,458.741,248906,55.4716,49.4787
1800,91,17931.6,281.373,249089,33.2372,35.149
1800,98,18051.2,155.738,249095,18.1101,16.1105
1800,105,18332.3,94.3062,248875,11.2395,15.0018
1800,112,18717.9,73.0753,248511,9.04763,21.4374
1800,119,19091.6,49.4134,248161,6.05578,9.27621
1850,0,24976.1,232.652,242093,0,0
1850,7,24931.5,331.056,242039,58.8188,58.7639
1850,14,24180.1,797.3,242325,144.267,117.434
1850,21,22892.9,1294.85,243114,232.529,232.786
1850,28,21048.3,1798,244456,320.84,348.916
1850,35,17962.3,2486.95,246853,442.829,368.907
1850,42,15126.4,2239.12,249937,369.795,296.58
1850,49,12871.8,1865.11,252565,298.933,346.948
1850,56,11682.5,1654.11,253965,262.32,223.44
1850,63,10865.4,1270.02,255167,191.806,195.041
1850,70,10264.1,804.645,256233,113.447,120.441
1850,77,10067.8,481.902,256752,66.1856,64.3179
1850,84,10228.5,333.331,256740,47.0761,63.8969
1850,91,10411.6,202.985,256687,28.0766,27.1836
1850,98,10668.9,111.193,256522,15.1821,15.568
1850,105,11030.9,68.6769,256202,9.71902,8.83103
1850,112,11450.9,56.1438,255795,8.33364,7.26572
1850,119,11860.8,38.6577,255403,5.68812,5.41582
1900,0,23251.8,247.763,243802,0,0
1900,7,23165.6,355.127,243781,69.7601,65.1504
1900,14,22481.9,775.187,244045,154.293,164.079
1900,21,21322.2,1232.45,244747,244.001,241.196
1900,28,19628,1708.81,245965,336.937,352.629
1900,35,16681.9,2367.93,248252,466.861,467.799
1900,42,13800.7,2110.57,251391,386.538,363.979
1900,49,11642,1709.5,253951,303.082,285.68
1900,56,10614.8,1507.89,255179,265.038,291.201
1900,63,9908.75,1148.29,256245,192.713,173.579
1900,70,9394.1,719.636,257188,113.027,86.6908
1900,77,9257.49,427.794,257617,65.6301,80.489
1900,84,9447.5,297.599,257557,47.0516,37.1502
1900,91,9654.22,180.758,257467,28.0215,36.3046
1900,98,9931.01,98.0419,257273,15.0209,15.3997
1900,105,10303.6,60.6891,256938,9.65367,10.7764
1900,112,10726,50.759,256525,8.46487,7.47707
1900,119,11139.6,35.0419,256127,5.79284,5.64109
1950,0,29715.9,199.078,237387,0,0
1950,7,29726.5,283.723,237292,46.6512,39.9362
1950,14,28890,805.034,237607,134.463,133.068
1950,21,27444.3,1349.14,238509,223.73,249.714
1950,28,25404.7,1889.36,240008,311.365,260.116
1950,35,22037.8,2648.99,242615,436.487,408.155
1950,42,19074.4,2439.16,245788,376.924,352.997
1950,49,16425.2,2099.8,248777,316.77,273.048
1950,56,14717.5,1859.49,250725,276.66,314.185
1950,63,13562.1,1422.79,252317,201.528,192.57
1950,70,12727.2,896.238,253679,118.717,114.937
1950,77,12390.8,531.368,254380,68.5084,68.2908
1950,84,12507,363.535,254431,48.0143,39.8997
1950,91,12641.1,219.376,254442,28.3669,28.8022
1950,98,12854.9,119.254,254328,15.204,10.5776
1950,105,13199.6,73.0326,254029,9.60841,9.32315
1950,112,13624.3,58.9609,253619,8.10225,8.35919
1950,119,14028,40.2578,253234,5.48106,3.70352
2000,0,37260.1,238.444,229803,0,0
2000,7,37255,300.982,229746,38.4128,42.5498
2000,14,36278.8,856.682,230167,113.302,100.801
2000,21,34747.8,1368.09,231186,178.368,179.919
2000,28,32581.8,1884.11,232836,242.932,260.94
2000,35,29002.8,2690.2,235609,346.547,388.564
2000,42,26431.2,2448.71,238422,293.821,274.641
2000,49,23896,2273.24,241133,271.065,312.45
2000,56,21692,2160.13,243450,254.96,296.667
2000,63,20128,1748.32,245426,196.438,219.276
2000,70,18991,1175.29,247136,123.745,126.91
2000,77,18373.7,731.569,248197,74.7298,77.4423
2000,84,18272.2,500.891,248529,51.9421,44.143
2000,91,18253.5,307.357,248741,31.1174,30.729
2000,98,18353.1,171.531,248777,17.0846,13.236
2000,105,18627.9,104.459,248570,10.6517,10.7484
2000,112,19022.5,79.9548,248200,8.46687,5.88016
2000,119,19397.2,53.9823,247851,5.66368,4.95841
2050,0,28657.7,215.095,238429,0,0
2050,7,28516.3,388.492,238397,61.859,70.8577
2050,14,27546.2,997.337,238758,159.48,149.013
2050,21,25808.1,1756.75,239737,279.719,258.616
2050,28,23142.6,2624.8,241535,417.088,424.522
2050,35,18418.2,3634.62,245249,575.536,512.31
2050,42,13434.5,3047.29,250820,432.387,397.714
2050,49,10781.3,2157.17,254364,286.659,280.809
2050,56,10253.5,1809.33,255239,240.611,255.35
2050,63,9799.53,1332.11,256170,170.594,176.884
2050,70,9383.08,827.466,257091,99.1524,102.543
2050,77,9303.14,494.193,257505,57.8609,53.4574
2050,84,9542.36,341.667,257418,41.3665,49.5524
2050,91,9771.04,208.851,257322,24.7937,28.2279
2050,98,10055.9,116.011,257130,13.6009,16.9116
2050,105,10431.3,72.4744,256798,8.82395,11.1998
2050,112,10857.5,58.8689,256386,7.54122,10.8822
2050,119,11273.8,40.7289,255987,5.1762,4.76493
2100,0,38582.2,165.505,228554,0,0
2100,7,38667.8,226.77,228407,29.4508,29.9068
2100,14,37663.9,839.072,228799,111.594,110.752
2100,21,36024.9,1412.99,229864,185.848,185.194
2100,28,33680.2,1990.44,231631,259.307,201.593
2100,35,29848.7,2851.66,234602,371.325,422.677
2100,42,26981.4,2620.27,237700,319.882,289.095
2100,49,24169.2,2404.26,240729,290.695,295.272
2100,56,21793.9,2240.29,243268,267.715,235.16
2100,63,20107.3,1780.88,245414,202.755,202.508
2100,70,18872.9,1169.99,247259,124.891,131.846
2100,77,18220.9,712.562,248369,73.8349,77.228
2100,84,18143.4,483.892,248675,50.9467,53.1915
2100,91,18130.2,293.603,248878,30.2092,34.7001
2100,98,18229.6,161.817,248911,16.3882,17.1058
2100,105,18512.2,98.2179,248692,10.1851,13.8603
2100,112,18921.1,75.7932,248305,8.15633,7.52154
2100,119,19300.8,51.1189,247950,5.45161,4.03148
2150,0,34804.1,231.407,232266,0,0
2150,7,34826.8,305.71,232169,38.0373,40.6176
2150,14,33931.6,866.856,232504,113.011,116.9
2150,21,32473.1,1417.01,233412,180.976,211.409
2150,28,30373.5,1990.99,234937,250.431,269.515
2150,35,26913.7,2856.35,237532,357.426,391.818
2150,42,24310.3,2705.81,240286,312.323,376.058
2150,49,21722.2,2546.13,243034,289.332,279.722
2150,56,19499.3,2395.53,245407,267.257,260.469
2150,63,17895,1946.88,247460,204.694,262.86
2150,70,16713.4,1329.79,249259,129.514,136.232
2150,77,16056,839.961,250406,78.722,99.9565
2150,84,15918.6,572.613,250811,54.414,45.624
2150,91,15882.5,354.663,251065,32.7924,32.116
2150,98,15971.6,201.922,251128,18.3237,23.3628
2150,105,16234.9,123.455,250944,11.4968,14.5633
2150,112,16619.4,92.0394,250591,8.96216,10.27
2150,119,16992.1,62.1044,250248,5.99394,5.82212
2200,0,19210.5,247.587,247844,0,0
2200,7,19243.8,287.552,247771,69.2943,71.8998
2200,14,18823.3,581.495,247897,144.344,137.454
2200,21,18097.2,867.374,248337,213.601,218.491
2200,28,17027.8,1158.66,249116,283.75,294.573
2200,35,15074.2,1644.72,250583,403.317,402.492
2200,42,13484.1,1492.61,252325,343.727,347.65
2200,49,12015.5,1342.36,253944,305.647,236.104
2200,56,10896.6,1263.31,255142,284.95,322.969
2200,63,10087.2,1002.36,256212,215.625,228.177
2200,70,9544.15,644.07,257114,129.975,114.851
2200,77,9371.64,383.871,257546,75.6524,79.0632
2200,84,9505.91,266.079,257530,53.9096,71.4673
2200,91,9694.22,160.334,257447,31.8376,41.229
2200,98,9968.3,84.6178,257249,16.6091,19.7343
2200,105,10340.3,51.4135,256910,10.4949,10.241
2200,112,10758.4,43.9425,256500,9.39888,4.24645
2200,119,11170.5,30.1451,256101,6.37758,2.36365
2250,0,30470.5,233.795,236598,0,0
2250,7,30581.6,261.217,236459,35.2015,39.9807
2250,14,29952.1,698.416,236651,101.262,93.6763
2250,21,28967,1073.01,237262,151.889,143.997
2250,28,27501,1475.91,238325,205.547,203.672
2250,35,24939.2,2160.07,240203,300.69,315.754
2250,42,23215.9,2010.24,242076,255.796,293.864
2250,49,21391.1,1962.6,243948,249.651,175.638
2250,56,19578,1955.83,245768,246.001,246.6
2250,63,18278.2,1662.4,247361,197.574,187.29
2250,70,17403.8,1195.16,248703,132.409,158.675
2250,77,16909.3,793.777,249599,85.0067,105.905
2250,84,16757.6,555.431,249989,60.198,55.7209
2250,91,16742.7,352.683,250207,37.1978,28.7476
2250,98,16861.6,204.44,250236,21.1775,18.358
2250,105,17125.2,125.268,250052,13.3026,11.4073
2250,112,17482.1,93.0161,249727,10.3165,6.53737
2250,119,17847.5,62.7839,249392,6.89602,12.1551
2300,0,27282.6,251.559,239768,0,0
2300,7,27325.7,283.41,239693,48.3039,61.034
2300,14,26680.2,680.552,239941,121.239,101.282
2300,21,25666,1028.38,240608,180.661,171.756
2300,28,24217.5,1378.35,241706,239.783,252.764
2300,35,21711.4,1970.61,243620,343.043,344.755
2300,42,19976.9,1771.78,245553,287.301,237.67
2300,49,18250.3,1660.17,247392,268.705,248.997
2300,56,16690.6,1615.34,248996,259.449,252.312
2300,63,15570.6,1325.32,250406,202.938,190.648
2300,70,14788.9,895.639,251617,128.784,120.483
2300,77,14408.9,557.895,252335,78.0444,55.9282
2300,84,14399.7,385.178,252517,54.8949,54.9355
2300,91,14478.1,235.927,252588,32.8583,26.4082
2300,98,14665.7,129.364,252507,17.7487,23.1416
2300,105,14985.2,78.4424,252238,11.0817,13.552
2300,112,15382.2,62.377,251857,9.19273,10.4784
2300,119,15771.9,42.4378,251488,6.18707,6.3596
2350,0,31062.8,263.143,235976,0,0
2350,7,31099.5,278.826,235924,42.3373,39.7211
2350,14,30361.2,696.102,236245,110.679,97.2148
2350,21,29267.6,1029.72,237005,161.609,127.915
2350,28,27709.1,1367.8,238225,212.642,217.342
2350,35,25017.2,1967.76,240317,306.796,225.332
2350,42,23283.9,1716.05,242302,248.849,238.767
2350,49,21509.8,1622.91,244169,236.676,255.929
2350,56,19825.5,1610.63,245866,233.993,225.898
2350,63,18675,1330.15,247297,184.849,216.644
2350,70,17925.9,907.131,248469,118.982,132.467
2350,77,17562.7,573.718,249166,73.4712,44.8521
2350,84,17540.4,401.102,249361,52.2423,67.6403
2350,91,17612.2,248.008,249442,31.5902,25.4101
2350,98,17793.6,137.412,249371,17.251,14.6594
2350,105,18104.7,83.8406,249113,10.7906,11.3898
2350,112,18493.4,66.3244,248742,8.8545,9.47801
2350,119,18876.6,45.0318,248380,5.94962,10.9644
2400,0,32887.3,256.798,234158,0,0
2400,7,32880.1,336.786,234085,40.1493,35.1562
2400,14,31963.7,899.556,234439,112.723,109.421
2400,21,30484.2,1451.86,235366,178.001,172.051
2400,28,28367.8,2022.93,236911,243.863,227.654
2400,35,24922.4,2869.09,239510,343.519,354.455
2400,42,22363.2,2682.56,242256,293.942,250.689
2400,49,19900.3,2497.79,244904,269.194,276.722
2400,56,17910.3,2342.88,247049,248.229,257.976
2400,63,16515,1907.79,248879,190.282,180.178
2400,70,15481.1,1311.4,250510,120.896,111.652
2400,77,14921.9,837.825,251542,74.294,50.3639
2400,84,14836,577.1,251889,51.9412,51.0006
2400,91,14837.6,361.37,252103,31.6297,31.7433
2400,98,14954.5,208.567,252139,17.9163,16.8357
2400,105,15229.7,128.734,251944,11.3568,11.7242
2400,112,15613.8,95.8483,251592,8.85278,10.0109
2400,119,15990.7,64.9367,251246,5.94904,5.61428
2450,0,45144.7,237.54,221920,0,0
2450,7,45051.7,339.246,221911,38.6091,46.3531
2450,14,43778.1,1026.45,222497,119.396,123.384
2450,21,41717.8,1716.96,223867,197.636,206.358
2450,28,38847.8,2404,226050,274.283,279.575
2450,35,34241,3400.42,229661,387.671,362.697
2450,42,30651.1,3131.86,233519,335.037,284.813
2450,49,27192.5,2829.64,237280,298.729,335.836
2450,56,24446.4,2587.87,240268,269.732,274.214
2450,63,22500.7,2030.38,242771,201.56,234.925
2450,70,21039.8,1317.93,244944,122.55,153.27
2450,77,20261,795.988,246245,71.7937,71.2967
2450,84,20167.7,537.433,246597,49.2204,47.8921
2450,91,20117.8,324.959,246859,29.0851,34.3068
2450,98,20178.2,179.443,246944,15.8027,10.7493
2450,105,20447.2,108.754,246746,9.78772,15.5685
2450,112,20867.7,82.6718,246352,7.70863,4.9115
2450,119,21246.3,55.444,246000,5.12621,5.43075
2500,0,51911.5,203.583,215187,0,0
2500,7,52051.1,228.775,215022,17.7312,15.1767
2500,14,51309.9,757.879,215234,64.6653,59.9815
2500,21,50153.8,1220.47,215928,101.384,109.445
2500,28,48306.5,1784.77,217211,145.062,149.733
2500,35,44971.5,2779.56,219551,226.626,210.757
2500,42,42646.3,2703.75,221952,197.745,211.842
2500,49,39949.1,2807.51,224545,206.662,212.236
2500,56,36979.4,2941.87,227381,214.039,230.775
2500,63,34776.5,2622.78,229903,179.429,166.66
2500,70,33384.1,2018.16,231900,128.673,135.651
2500,77,32515,1453.41,233334,89.5653,82.4908
2500,84,31980.7,1065.12,234256,65.7972,75.7883
2500,91,31713.1,724.554,234864,43.5368,62.4711
2500,98,31648.6,461.513,235192,27.251,41.3311
2500,105,31750.1,298.639,235253,17.8435,19.8678
2500,112,31966.9,211.854,235123,12.9916,13.0094
2500,119,32231.6,143.349,234927,8.72724,8.70841
2550,0,28351.2,236.056,238715,0,0
2550,7,28058.5,488.951,238755,70.0605,83.6006
2550,14,26843.4,1223.57,239235,174.993,192.164
2550,21,24676.1,2208.25,240418,314.999,302.4
2550,28,20873.8,3425.23,243003,490.363,504.445
2550,35,14595.2,4252.38,248454,596.945,650.129
2550,42,9753.51,2819.03,254729,328.788,296.003
2550,49,8515.14,1957.04,256830,221.278,226.42
2550,56,8872.69,1699.15,256730,198.151,191.221
2550,63,8687.78,1270.4,257344,145.268,95.7805
2550,70,8421.49,806.108,258074,86.379,79.8121
2550,77,8411.63,492.384,258398,51.5684,54.583
2550,84,8644.57,345.39,258312,37.3876,25.1244
2550,91,8889.65,214.452,258198,22.7598,14.2494
2550,98,9194.98,121.608,257985,12.7637,11.5961
2550,105,9573.59,77.1917,257651,8.41374,9.21167
2550,112,9988.82,62.8497,257250,7.20294,7.50369
2550,119,10404.6,44.0023,256853,5.01368,3.42796
2600,0,67366.5,265.586,199670,0,0
2600,7,67454.7,229.864,199617,17.5045,16.1884
2600,14,66722.5,643.545,199936,54.2361,50.3684
2600,21,65723.6,927.063,200651,77.4503,83.2711
2600,28,64161.1,1283.85,201857,106.114,113.941
2600,35,61258.9,2014.57,204029,169.196,134.323
2600,42,59449.9,1781.11,206071,135.063,132.553
2600,49,57109.3,1879.13,208314,146.173,156.765
2600,56,54390.4,2044,210868,159.386,174.982
2600,63,52432,1801.22,213069,133.641,152.364
2600,70,51340.4,1326.12,214635,92.5257,102.506
2600,77,50770.6,916.713,215615,62.4564,52.1406
2600,84,50407.2,671.31,216223,46.2459,43.8165
2600,91,50355.1,445.058,216502,29.9084,31.6624
2600,98,50504.5,272.359,216525,18.0175,16.9468
2600,105,50733.5,174.034,216394,11.6719,14.8748
2600,112,50982.5,128.281,216191,8.82322,11.4733
2600,119,51286.1,86.9268,215929,5.91305,4.49274
2650,0,30458.2,199.583,236644,0,0
2650,7,30516.5,269.751,236516,36.6581,28.8578
2650,14,29634.8,830.18,236837,116.851,112.821
2650,21,28176,1372.45,237754,190.091,194.551
2650,28,26090,1916.44,239296,262.032,273.188
2650,35,22714.8,2695.45,241892,366.763,402.355
2650,42,20136.7,2467.55,244698,309.946,270.615
2650,49,17763.3,2226.6,247312,274.903,290.018
2650,56,16024.3,2053.33,249224,250.13,279.05
2650,63,14827.7,1637.25,250837,188.888,230.656
2650,70,13939.3,1088.36,252274,116.714,98.2
2650,77,13514.6,675.14,253112,70.0374,66.1185
2650,84,13536.3,464.275,253301,49.1121,47.3255
2650,91,13613.2,286.416,253402,29.5593,34.9469
2650,98,13787.3,161.28,253353,16.3745,16.8209
2650,105,14101.1,99.1748,253102,10.3669,13.2862
2650,112,14505.5,76.4307,252720,8.36063,5.69542
2650,119,14897.4,52.0484,252353,5.64485,8.67305
2700,0,27751.1,248.16,239303,0,0
2700,7,27812.3,260.666,239229,39.8663,32.5593
2700,14,27074.1,682.53,239545,108.944,100.967
2700,21,25991.6,1006.15,240304,158.715,134.96
2700,28,24450.9,1327.24,241524,207.412,187.214
2700,35,21823.1,1888.96,243590,296.018,283.08
2700,42,20168.9,1601.98,245531,232.782,220.252
2700,49,18539.9,1494.48,247268,218.655,210.348
2700,56,17109.2,1478,248715,215.845,224.167
2700,63,16185.1,1210.51,249906,169.184,150.13
2700,70,15595.9,816.755,250889,107.659,126.917
2700,77,15352.3,514.97,251435,66.3418,70.9335
2700,84,15414.5,364.181,251523,47.8234,52.6329
2700,91,15545.3,225.936,251531,29.0213,32.591
2700,98,15769.5,125.436,251407,15.8878,8.98285
2700,105,16105,77.3657,251120,10.0605,4.6237
